CD_OPERADO;CNPJ;RAZAO_SOCIAL;NOME_FANTASIA;MODALIDADE;DATA_REGISTRO_ANS;DATA_DESCREDENCIAMENTO;MOTIVO_DESCREDENCIAMENTO
329975;1,90758E+11;UNIMED MERCOSUL - CONFED. DE FEDER.DE COOP.UNIMED REG.BRASIL;UNIMED MERCOSUL;Cooperativa Médica;17/12/1998;22/11/2001;Pedido de cancelamento
343315;6,43252E+13;UNIMED MONTE CARMELO COOPERATIVA DE TRABALHO MEDICO LTDA.;UNIMED MONTE CARMELO;Cooperativa Médica;30/12/1998;06/07/2017;Pedido de cancelamento
389421;8,56644E+12;UNIMED MOSSORÓ - COOPERATIVA DE TRABALHOS MEDICOS;UNIMED MOSSORÓ;Cooperativa Médica;05/01/1999;26/01/2015;Pedido de cancelamento
339938;2,48627E+11;UNIMED NORDESTE DO CEARÁ - COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED NORDESTE DO CEARÁ - COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;21/12/1998;20/04/2011;Pedido de cancelamento
396028;2,81685E+12;UNIMED NORDESTE GOIANO COOPERATIVA DE TRABALHO MÉDICO;UNIMED NORDESTE GOIANO;Cooperativa Médica;24/12/1998;27/01/2006;Pedido de cancelamento
413356;1,55946E+12;UNIMED OESTE PAULISTA - FEDERAÇÃO REGIONAL DAS COOP. MÉDICAS;UNIMED OESTE PAULISTA;Cooperativa Médica;16/03/2001;30/10/2007;Pedido de cancelamento
397865;2,59496E+13;UNIMED PARQUE CIMENTEIRO COOPERATIVA DE TABALHO MEDICO LTDA;UNIMED PARQUE CIMENTEIRO;Cooperativa Médica;16/12/1998;18/09/2003;Por incorporação
301337;4,32025E+13;UNIMED PAULISTANA SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO  - EM LIQUIDAÇÃO EXTRAJUDICIAL;UNIMED PAULISTANA SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;21/12/1998;01/02/2016;Liquidação Extrajudicial
303585;6,64051E+13;UNIMED PEDRO LEOPOLDO COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED PEDRO LEOPOLDO;Cooperativa Médica;17/12/1998;11/03/2010;Pedido de cancelamento
337269;7,00023E+13;UNIMED PENEDO COOPERATIVA DE TRABALHO MÉDICO;UNIMED PENEDO COOPERATIVA DE TRABALHO MÉDICO ;Cooperativa Médica;21/12/1998;15/08/2011;Pedido de cancelamento
325759;2,84619E+12;UNIMED PERNAMBUCANA - FEDERAÇÃO DAS COOPERATIVAS MÉDICAS PERNAMBUCANAS;UNIMED PERNAMBUCANA;Cooperativa Médica;30/12/1998;08/08/2016;Pedido de cancelamento
379778;2,41553E+13;UNIMED PERNAMBUCO CENTRAL - COOPERATIVA DE TRABALHO MÉDICO;UNIMED PERNAMBUCO CENTRAL;Cooperativa Médica;30/12/1998;02/02/2018;Alternat. à Liquidação - Deliberação de Diretoria Colegiada
300896;6,95999E+13;UNIMED PIAUI - FEDERAÇAO DAS COOPERATIVAS DE TRABALHO MÉDICO;UNIMED PIAUI;Cooperativa Médica;21/12/1998;18/02/2008;Descumprimento da RN n.º 100/2005
416576;6,95999E+13;UNIMED PIAUI FEDERAÇÃO DAS COOPERATIVAS DE TRABALHO MEDICO DO ESTADO DO PIAUI;UNIMED PIAUÍ;Cooperativa Médica;18/02/2008;30/07/2019;Alternat. à Liquidação - Deliberação de Diretoria Colegiada
385751;3,58011E+11;UNIMED PIRAQUEAÇU COOPERATIVA DE TRABALHO MÉDICO;;Cooperativa Médica;16/12/1998;08/08/2016;Pedido de cancelamento
316857;7,01223E+13;UNIMED REGIONAL BREJO PARAIBANO - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO;UNIMED REGIONAL BREJO PARAIBANO;Cooperativa Médica;21/12/1998;28/10/2010;Pedido de cancelamento
322717;4,13142E+13;UNIMED REGIONAL DE ARACATI- COOPERATIVA DE TRABALHO MÉDICO L;UNIMED REGIONAL DE ARACATI;Cooperativa Médica;21/12/1998;22/09/2010;Deliberação de Diretoria Colegiada
356212;4,13167E+13;UNIMED REGIONAL DE CRATEUS COOPERATIVA DE TRAB MÉDICO LTDA.;UNIMED REGIONAL DE CRATEUS;Cooperativa Médica;21/12/1998;14/11/2014;Pedido de cancelamento
383520;4,19726E+13;UNIMED SANTO ANTONIO DE JESUS COOP TRAB MED;UNIMED SANTO ANTONIO DE JESUS;Cooperativa Médica;12/01/1999;14/10/2019;Pedido de cancelamento
362620;1,97758E+13;UNIMED SANTOS DUMONT SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS LTDA.;UNIMED SANTOS DUMONT SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS L;Cooperativa Médica;17/12/1998;26/05/2017;Pedido de cancelamento
6947;9,28635E+13;UNIMED SEGURADORA S/A;;Seguradora;16/12/1998;22/03/2002;Adequação à Lei no. 10.185/2001
343196;1,15049E+12;UNIMED SERRA DO CARAÇA COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED SERRA DO CARAÇA COOPERATIVA DO TRABALHO MEDICO LTDA;Cooperativa Médica;18/12/1998;13/07/2010;Pedido de cancelamento
318728;4,13171E+13;UNIMED SERTAO CENTRAL COOPERATIVA DE TRABALHO MÉDICO;UNIMED SERTÃO CENTRAL DO CEARA;Cooperativa Médica;21/12/1998;26/02/2007;Pedido de cancelamento
414646;4,87728E+12;UNIMED SUDESTE PAULISTA - FEDERAÇÃO REGIONAL DAS COOPERATIVA;UNIMED SUDESTE PAULISTA;Cooperativa Médica;03/10/2003;11/07/2008;Pedido de cancelamento
366145;1,4112E+13;UNIMED SUL DO PARA COOPERATIVA DE TRABALHO MÉDICO;UNIMED SUL DO PARÁ COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;21/12/1998;13/08/2020;Alternat. à Liquidação - Deliberação de Diretoria Colegiada
346438;8,87029E+13;UNIMED SÃO BORJA SOC. COOP. DE TRABALHO MÉDICO LTDA;UNIMED SÃO BORJA;Cooperativa Médica;22/12/1998;28/11/2007;Por incorporação
353116;8,16565E+11;UNIMED SÃO MIGUEL DOS CAMPOS COOPERATIVA DE TRABALHO MÉDICO;UNIMED SÃO MIGUEL DOS CAMPOS;Cooperativa Médica;23/12/1998;14/12/2007;Pedido de cancelamento
328596;7,21732E+13;UNIMED URUGUAIANA/RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED URUGUAIANA/RS;Cooperativa Médica;22/12/1998;28/05/2020;Pedido de cancelamento
319813;1,51166E+12;UNIMED VALE DO ARARANGUA COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED ARARANGUA;Cooperativa Médica;17/12/1998;19/07/2002;Pedido de cancelamento
309877;2,68619E+12;UNIMED VALE DO AÇU - COOPERATIVA DE TRABALHO MÉDICO;UNIMED VALE DO AÇU;Cooperativa Médica;07/01/1999;22/10/2014;Pedido de cancelamento
356832;4,13142E+13;UNIMED VALE DO JAGUARIBE - COOPERATIVA DE TRABALHO MÉDICO;UNIMED VALE DO JAGUARIBE;Cooperativa Médica;23/12/1998;28/05/2012;Pedido de cancelamento
407062;4,20472E+13;UNIMED VALENÇA COOPERATIVA DE TRABALHO MEDICO - EM LIQUIDAÇÃO EXTRAJUDICIAL;;Cooperativa Médica;09/08/1999;22/10/2013;Liquidação Extrajudicial
30998;6,43661E+13;UNIODONTO ARAGUARI COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA;UNIODONTO ARAGUARI;Cooperativa odontológica;17/12/1998;20/09/1999;Descumprimento da Circular SUSEP no. 77/1999
320935;2,17429E+13;UNIODONTO BH- COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA;UNIODONTO-BH;Cooperativa odontológica;16/12/1998;03/05/2001;Pedido de cancelamento
30200;1,27539E+12;UNIODONTO BRASILIA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA.;UNIODONTO BRASÍLIA;Cooperativa odontológica;17/12/1998;20/09/1999;Descumprimento da Circular SUSEP no. 77/1999
401617;9,49899E+13;UNIODONTO CACHOEIRA DO SUL - COOP DE TRAB ODONTOLÓGICO LTDA.;UNIODONTO CACHOEIRA DO SUL;Cooperativa odontológica;10/03/1999;12/07/2004;Pedido de cancelamento
406287;2,87527E+12;UNIODONTO CAMPOS- COOPERATIVA DE TRABALHO ODONTOLÓGICO.;UNIODONTO-CAMPOS;Cooperativa odontológica;13/07/1999;29/05/2003;Ausência de operação - Deliberação de Diretoria Colegiada
355011;2,24641E+12;UNIODONTO CIRCUITO DAS ÁGUAS COOPERATIVA ODONTOLÓGICA LTDA;UNIODONTO;Cooperativa odontológica;18/12/1998;04/09/2013;Descumprimento de disposição legal
408948;1,58995E+12;UNIODONTO COLATINA COOPERATIVA ODONTOLÓGICA;UNIDONTO VALE DO RIO DOCE;Cooperativa odontológica;08/10/1999;11/07/2008;Pedido de cancelamento
32642;1,14149E+12;UNIODONTO COOP ODONTOLOGICA DE C E R AGREST DO EST PE;UNIODONTO CARUARU;Cooperativa odontológica;29/12/1998;20/09/1999;Descumprimento da Circular SUSEP no. 77/1999
378844;6,53879E+13;UNIODONTO COOP. DE TRAB. ODONTOLOGICOS NORTE DE MINAS;UNIODONTO NORTE DE MINAS;Cooperativa odontológica;29/12/1998;07/12/2004;Pedido de cancelamento
381357;1,57743E+12;UNIODONTO COOPERATIVA DE TRABALHOS ODONTOLÓGICOS LTDA;UNIODONTO COOP TRAB ODONTOLÓGICOS;Cooperativa odontológica;24/12/1998;20/12/2004;Pedido de cancelamento
323632;1,56486E+12;UNIODONTO COOPERATIVA TRABALHO ODONTOLOGICO DE PARA DE MINAS;UNIODONTO PARA DE MINAS;Cooperativa odontológica;18/12/1998;25/04/2022;Alternat. à Liquidação - Deliberação de Diretoria Colegiada
392677;4,61585E+11;UNIODONTO DE ARARAS COOPERATIVA ODONTOLOGICA;;Cooperativa odontológica;16/12/1998;09/10/2000;Pedido de cancelamento
364878;2,21308E+12;UNIODONTO DE ASSIS COOPERATIVA ODONTOLOGICA;UNIODONTO DE ASSIS;Cooperativa odontológica;16/12/1998;19/07/2002;Pedido de cancelamento
324027;1,47852E+12;UNIODONTO DE BARBACENA-COOP.DE TRAB.ODONTOLOGICO LTDA;UNIODONTO DE BARBACENA;Cooperativa odontológica;29/12/1998;19/07/2002;Pedido de cancelamento
307696;2,3205E+12;UNIODONTO DE BARRETOS - COOPERATIVA ODONTOLÓGICA;UNIDONTO DE BARRETOS;Cooperativa odontológica;16/12/1998;18/12/2012;Deliberação de Diretoria Colegiada
340961;5,37647E+13;UNIODONTO DE BAURU COOPERATIVA DE TRABALHO ODONTOLOGICA;UNIODONTO DE BAURU COOPERATIVA DE TRABALHO ODONTOLOGICA;Cooperativa odontológica;16/12/1998;29/06/2012;Deliberação de Diretoria Colegiada
306193;2,47878E+12;UNIODONTO DE BRAGANÇA PAULISTA COOP DE TRABALHO ODONTOLÓGICO;UNIODONTO BRAGANÇA PAULISTA;Cooperativa odontológica;17/12/1998;24/12/2019;Pedido de cancelamento
414191;3,70255E+12;UNIODONTO DE CALDAS NOVAS SISTEMA NACIONAL DE COOPERATIVAS ODONT;UNIODONTO-CALDAS NOVAS;Cooperativa odontológica;24/08/2001;19/07/2002;Pedido de cancelamento
311928;1,19863E+13;UNIODONTO DE CAMPINA GRANDE - COOPERATIVA DE TRABALHO ODONTO;UNIODONTO DE CAMPINA GRANDE;Cooperativa odontológica;29/12/1998;18/05/2010;Pedido de cancelamento
321109;1,93135E+12;UNIODONTO DE CASCAVEL - COOPERATIVA ODONTOLÓGICA;UNIODONTO DE CASCAVEL;Cooperativa odontológica;22/12/1998;27/01/2006;Pedido de cancelamento
316768;2,29522E+12;UNIODONTO DE CORNÉLIO PROCÓPIO - COOPERATIVA ODONTOLOGICA;UNIODONTO DE CORNÉLIO PROCÓPIO - COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;22/12/1998;19/07/2002;Pedido de cancelamento
315770;2,51046E+12;UNIODONTO DE CRUZ ALTA- COOPERATIVA ODONTOLÓGICA LTDA;UNIODONTO DE CRUZ ALTA;Cooperativa odontológica;21/12/1998;08/11/2017;Pedido de cancelamento
324451;2,25051E+12;UNIODONTO DE FOZ DO IGUACU COOPERATIVA ODONTOLOGICA;UNIODONTO FOZ DO IGUACU;Cooperativa odontológica;18/12/1998;11/04/2008;Pedido de cancelamento
333395;1,21318E+12;UNIODONTO DE FRANCA - COOPERATIVA ODONTOLOGICA;UNIODONTO DE FRANCA;Cooperativa odontológica;16/12/1998;08/12/2006;Pedido de cancelamento
400262;1,96995E+12;UNIODONTO DE ITABIRA COOPERATIVA ODONTOLOGICA LTDA;;Cooperativa odontológica;09/02/1999;07/12/2000;Pedido de cancelamento
370746;6,78597E+13;UNIODONTO DE ITAPETININGA COOPERATIVA TRABALHO ODONTOLOGICO;UNIODONTO DE ITAPETININGA;Cooperativa odontológica;16/12/1998;17/01/2008;Pedido de cancelamento
319236;1,48301E+12;UNIODONTO DE JATAÍ COOPERATIVA ODONTOLOGICA;UNIODONTO DE JATAI;Cooperativa odontológica;18/12/1998;03/07/2014;Pedido de cancelamento
300292;1,56104E+12;UNIODONTO DE LAVRAS COOPERATIVA DE TRABALHO ODONTOLÓGICO;UNIODONTO LAVRAS;Cooperativa odontológica;09/03/1999;18/08/2003;Pedido de cancelamento
360686;2,22548E+12;UNIODONTO DE LENÇÓIS PAULISTA COOPERATIVA ODONTOLÓGICA;UNIODONTO DE LENÇÓIS PAULISTA;Cooperativa odontológica;17/12/1998;23/02/2015;Pedido de cancelamento
340570;6,45674E+13;UNIODONTO DE M. GUAÇU COOP. TRAB. ODONTOL.;UNIODONTO;Cooperativa odontológica;18/12/1998;16/02/2001;Pedido de cancelamento
354821;1,47515E+12;UNIODONTO DE MARÍLIA COOPERATIVA ODONTOLÓGICA;UNIODONTO DE MARILIA;Cooperativa odontológica;16/12/1998;22/11/2018;Alternat. à Liquidação - Deliberação de Diretoria Colegiada
362875;2,41087E+12;UNIODONTO DE OLIMPIA-COOPERATIVA ODONTOLOGICA;UNIODONTO;Cooperativa odontológica;16/12/1998;22/03/2002;Pedido de cancelamento
34894;2,15437E+12;UNIODONTO DE OURINHOS  - COOPERATIVA ODONTOLOGICA;;Cooperativa odontológica;18/12/1998;20/09/1999;Descumprimento da Circular SUSEP no. 77/1999
363120;2,27278E+12;UNIODONTO DE PARANAVAI - COOPERATIVA ODONTOLOGICA;UNIODONTO DE PARANAVAI;Cooperativa odontológica;06/01/1999;13/02/2009;Descumprimento da RN n.º 100/2005
340715;2,76841E+12;UNIODONTO DE PASSOS COOPERATIVA ODONTOLOGICA;UNIODONTO PASSOS;Cooperativa odontológica;07/01/1999;05/07/2000;Pedido de cancelamento
410411;3,26841E+12;UNIODONTO DE PEDERNEIRAS COOPERATIVA ODONTOLOGICA;UNIODONTO DE PEDERNEIRAS;Cooperativa odontológica;14/01/2000;13/04/2005;Pedido de cancelamento
336581;1,9906E+12;UNIODONTO DE PENAPOLIS;UNIODONTO DE PENAPOLIS COOPERATIVA ODONTOLOGICA;Cooperativa odontológica;28/12/1998;19/12/2006;Pedido de cancelamento
309249;2,47942E+12;UNIODONTO DE PRAIA GRANDE - COOPERATIVA ODONTOLOGICA;UNIODONTO PRAIA GRANDE;Cooperativa odontológica;17/12/1998;19/07/2002;Pedido de cancelamento
365718;4,52951E+13;UNIODONTO DE RIBEIRÃO PRETO COOPERATIVA DE TRABALHO ODONTOLO;UNIODONTO DE RIBEIRÃO PRETO;Cooperativa odontológica;17/12/1998;03/08/2005;Pedido de cancelamento
366552;4,50567E+13;UNIODONTO DE SANTOS - COOPERATIVA ODONTOLÓGICA;UNIODONTO DE SANTOS;Cooperativa odontológica;18/12/1998;16/11/2011;Pedido de cancelamento
352039;2,07756E+12;UNIODONTO DE SÃO JOÃO DEL REI MINAS GERAIS;UNIODONTO DE SÃO JOÃO DEL REI;Cooperativa odontológica;28/12/1998;11/03/2003;Pedido de cancelamento
369616;4,1493E+13;UNIODONTO DE SÃO LUIS - COOP. DOS C. D. DO ESTADO DO MARANHÃ;UNIODONTO DE SÃO LUIS;Cooperativa odontológica;30/12/1998;04/03/2020;Alternat. à Liquidação - Deliberação de Diretoria Colegiada
310042;5,17019E+13;UNIODONTO DE SÃO PAULO COOPERATIVA ODONTOLÓGICA;UNIODONTO DE SÃO PAULO;Cooperativa odontológica;16/12/1998;04/04/2018;Pedido de cancelamento
341193;2,48245E+12;UNIODONTO DE SÃO ROQUE - COOPERATIVA ODONTOLÓGICA;UNIODONTO SÃO ROQUE;Cooperativa odontológica;18/12/1998;22/12/2011;Pedido de cancelamento
402460;6,85445E+13;UNIODONTO DE TEOFILO OTONI COOP. DE TRAB. ODONTOLOGICO LTDA;UNIODONTO DE TEOFILO OTONI;Cooperativa odontológica;24/03/1999;25/07/2008;Pedido de cancelamento
303089;7,35595E+11;UNIODONTO DE TUPÃ COOPERATIVA ODONTOLÓLOGICA;UNIODONTO DE TUPÃ;Cooperativa odontológica;16/12/1998;12/07/2004;Pedido de cancelamento
318710;1,42296E+12;UNIODONTO DE VESPASIANO PARQUE CIMENTEIRO COOPERATIVA DE TRABALH;UNIODONTO DE VESPASIANO  PARQUE CIMENTEIRO;Cooperativa odontológica;18/12/1998;21/05/2002;Pedido de cancelamento
316695;5,38649E+13;UNIODONTO DO ABC COOPERATIVA ODONTOLÓGICA;UNIODONTO DO ABC;Cooperativa odontológica;16/12/1998;23/08/2016;Pedido de cancelamento
317462;1,00835E+12;UNIODONTO DO PIAUI - COOP. DE TRAB. ODONTOLOGICO;UNIODONTO PIAUI;Cooperativa odontológica;29/12/1998;18/10/2012;Deliberação de Diretoria Colegiada
411698;8,84401E+13;UNIODONTO ERECHIM - COOPERATIVA DE TRABALHO ODONTOLÓGICO;UNIODONTO ERECHIM;Cooperativa odontológica;18/07/2000;04/01/2018;Pedido de cancelamento
353515;1,22782E+12;UNIODONTO GOVERNADOR VALADARES COOP. TRAB. ODONTOLÓGICO LTDA;UNIODONTO GV;Cooperativa odontológica;21/12/1998;29/01/2008;Descumprimento da RN n.º 100/2005
348350;7,69168E+11;UNIODONTO LESTE FLUMINENSE COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA.;UNIODONTO LESTE FLUMINENSE;Cooperativa odontológica;22/12/1998;06/02/2015;Deliberação de Diretoria Colegiada
410331;3,34562E+12;UNIODONTO LESTE PAULISTA COOP. ODONTOLOGICA;UNIODONTO LESTE PAULISTA;Cooperativa odontológica;14/12/1999;08/06/2012;Deliberação de Diretoria Colegiada
411884;3,79504E+12;UNIODONTO MARQUÊS DE VALENÇA - COOPERATIVA ODONTOLÓGICA;UNIODONTO MARQUÊS DE VALENÇA;Cooperativa odontológica;07/08/2000;04/02/2010;Pedido de cancelamento
345822;1,74166E+12;UNIODONTO NOVA FRIBURGO-COOP. TRAB. ODONTOLOGICOS LTDA;UNIODONTO NOVA FRIBURGO;Cooperativa odontológica;18/12/1998;26/01/2010;Pedido de cancelamento
310841;1,00849E+12;UNIODONTO PADUA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA.;UNIODONTO PÁDUA;Cooperativa odontológica;22/12/1998;18/02/2004;Pedido de cancelamento
410080;7,25105E+13;UNIODONTO PARANÁ FED EST. COOP ODONTOLOGICAS;UNIODONTO PARANÁ;Cooperativa odontológica;07/12/1999;04/07/2000;Pedido de cancelamento
331210;8,73996E+13;UNIODONTO PASSO FUNDO COOPERATIVA DE TRABALHO ODONTOLÓGICO;UNIODONTO PASSO FUNDO;Cooperativa odontológica;22/12/1998;20/08/2010;Deliberação de Diretoria Colegiada
301086;2,89802E+12;UNIODONTO PATO BRANCO COOPERATIVA DE TRABALHO ODONTOLOGICO;UNIODONTO PATO BRANCO COOP. DE TRAB. ODONTOLÓGICO;Cooperativa odontológica;22/12/1998;29/10/2004;Pedido de cancelamento
33411;6,53718E+13;UNIODONTO PATOS DE MINAS COOPERATIVA DE TRABALHO ODONTOLOGICO LT;UNIODONTO PATOS DE MINAS;Cooperativa odontológica;17/12/1998;20/09/1999;Descumprimento da Circular SUSEP no. 77/1999
344907;7,12465E+13;UNIODONTO PATROCINIO COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA.;UNIODONTO PATROCÍNIO;Cooperativa odontológica;17/12/1998;19/07/2002;Pedido de cancelamento
334774;3,65204E+13;UNIODONTO PETRÓPOLIS - COOP.TRAB.ODONTOLÓGICOS LTDA;UNIODONTO PETROPOLIS-COOP.TRAB.ODONTOLÓGICOS LTDA;Cooperativa odontológica;17/12/1998;21/10/2015;Pedido de cancelamento
412601;3,39723E+12;UNIODONTO PIRAQUEAÇU - COOPERATIVA ODONTOLÓGICA PIRAQUEAÇU;UNIODONTO PIRAQUEAÇU;Cooperativa odontológica;07/11/2000;22/10/2014;Pedido de cancelamento
410721;3,39691E+12;UNIODONTO PONTAL DO TRIANGULO COOP. DE TRAB. ODONTOLOGICO;UNIODONTO PONTAL DO TRIANGULO;Cooperativa odontológica;21/02/2000;11/10/2005;Pedido de cancelamento
351768;1,87753E+12;UNIODONTO POUSO ALEGRE COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA;UNIODONTO POUSO ALEGRE;Cooperativa odontológica;17/12/1998;13/08/2001;Pedido de cancelamento
386715;1,41239E+12;UNIODONTO SAO FRANCISCO COOPERATIVA DE TRABALHO ODONTOLOGICO LTD;UNIODONTO SAO FRANCISCO;Cooperativa odontológica;06/01/1999;09/03/2001;Pedido de cancelamento
344249;1,83997E+11;UNIODONTO SERRA RS SOCIEDADE COOP. DE TRABALHO ODONTOLÓGICO;UNIODONTO SERRA RS;Cooperativa odontológica;30/12/1998;03/12/2004;Pedido de cancelamento
33150;1,56887E+12;UNIODONTO SUL DE MINAS COOPERATIVA TRABALHO ODONTOLOGICO LTDA.;UNIODONTO SUL DE MINAS;Cooperativa odontológica;22/12/1998;20/09/1999;Descumprimento da Circular SUSEP no. 77/1999
408565;3,22571E+12;UNIODONTO TERESÓPOLIS - COOPERATIVA ODONTOLÓGICA;UNIODONTO TERESOPOLIS;Cooperativa odontológica;28/09/1999;18/11/2015;Pedido de cancelamento
358380;1,79294E+12;UNIODONTO TRES PONTAS - COOPERATIVA DE TRABALHO OTONDOLOGICO LTD;UNIODONTO TRES PONTAS;Cooperativa odontológica;18/12/1998;30/11/2004;Pedido de cancelamento
319635;1,63166E+12;UNIODONTO UBA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA;UNIODONTO UBA;Cooperativa odontológica;04/01/1999;04/06/2009;Pedido de cancelamento
356085;2,22009E+12;UNIODONTO VALE DO AÇO COOPERATIVA ODONTOLOGICA;UNIODONTO VALE DO AÇO;Cooperativa odontológica;29/12/1998;22/11/2010;Pedido de cancelamento
342815;2,4631E+12;UNIODONTO VALE DO RIO VERDE TRÊS CORAÇÕES COOPERATIVA ODONTOLOGICA;UNIODONTO TRÊS CORAÇÕES;Cooperativa odontológica;18/12/1998;13/05/2010;Pedido de cancelamento
308277;2,8423E+13;UNIODONTO VITÓRIA - COOPERATIVA DE TRABALHO ODONTOLOGICO ;UNIODONTO VITÓRIA ;Cooperativa odontológica;17/12/1998;25/01/2022;Pedido de cancelamento
407291;3,33589E+12;UNIOPREV COOPERATIVA DE TRABALHO ODONTOLOGICO;UNIOPREV;Cooperativa odontológica;17/08/1999;09/03/2016;Deliberação de Diretoria Colegiada
413691;4,23772E+12;UNIPAX SAÚDE LTDA;UNIPAX SAÚDE;Medicina de Grupo;03/05/2001;03/08/2004;Ausência de operação - Deliberação de Diretoria Colegiada
402621;3,27631E+13;UNIPLAN SAÚDE LTDA;UNIPLAN E PLANSAÚDE;Medicina de Grupo;29/03/1999;21/05/2002;Pedido de cancelamento
410969;1,59314E+12;UNISANTA ADMINIST. PARTICIP. E SERV. MEDICOS DE URGENCIA LTD;UNISANTA ADMINIST. PARTICIP. E SERV. MEDICOS DE URGENCIA LTD;Medicina de Grupo;30/03/2000;26/02/2007;Pedido de cancelamento
410004;3,50539E+12;UNISAUDE ADMINISTRADORA DE PLANOS DE SAUDE LTDA;UNISAUDE;Medicina de Grupo;01/12/1999;14/09/2009;Descumprimento da RN n.º 100/2005
324914;5,77501E+13;UNISERV ASSISTÊNCIA ODONTOLÓGICA LTDA.;UNISERV ORALPLAN;Odontologia de Grupo;24/12/1998;08/09/2009;Descumprimento da RN n.º 100/2005
407453;2,29596E+12;UNISORRISO LTDA;;Odontologia de Grupo;24/08/1999;05/07/2000;Pedido de cancelamento
40098;4,77645E+13;UNIVALEM S/A AÇUCA E ALCOOL;;Autogestão;23/02/1999;29/10/1999;Descumprimento da Circular SUSEP no. 77/1999
353469;2,61941E+12;UNIVERSAL ASSIS.MED ODONT LTDA;UNI SAÚDE;Medicina de Grupo;22/12/1998;28/11/2007;Descumprimento da RN n.º 100/2005
418561;1,42471E+13;UNIVERSO ADMINISTRADORA DE BENEFÍCIOS DE SAÚDE LTDA.;UNIVERSO ADMINISTRADORA;Administradora de Benefícios;29/06/2012;02/09/2021;Pedido de cancelamento
402061;3,02358E+12;UNIÃO BAHIANA COOPERATIVA CENTRAL DAS COOP. DE TRAB. MÉDICO;UNIÃO BAHIANA COOPERATIVA CENTRAL DAS COOPERATIVAS;Cooperativa Médica;15/03/1999;21/05/2002;Pedido de cancelamento
409707;3,41796E+12;UNIÃO PLANOS DE SAÚDE LTDA;UNISAUDE;Medicina de Grupo;12/11/1999;14/05/2015;Descumprimento de disposição legal
314609;2,9122E+12;UNIÃO SAÚDE LTDA. - EM LIQUIDAÇÃO EXTRAJUDICIAL;UNIAO SAUDE;Medicina de Grupo;30/12/1998;03/03/2020;Liquidação Extrajudicial
349178;2,54871E+12;UOC - UNIDADE ODONTOLOGICA DE CAICO LTDA;UOC;Odontologia de Grupo;31/12/1998;11/03/2003;Pedido de cancelamento
416487;2,90936E+12;UP ASSISTÊNCIA ODONTOLÓGICA S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL;;Odontologia de Grupo;17/12/2007;27/03/2017;Liquidação Extrajudicial
409537;3,47594E+12;URPI SAUDE S/C LTDA;;Medicina de Grupo;04/11/1999;19/07/2002;Pedido de cancelamento
35949;2,21414E+13;USINAGEM RPM LTDA;USINAGEM;Autogestão;24/12/1998;29/10/1999;Pedido de cancelamento
32148;1,71579E+13;USINAS SIDERURGICA DE MINAS GERAIS S.A;USIMINAS;Autogestão;30/12/1998;29/10/1999;Pedido de cancelamento
409430;5,95786E+13;UTI NO AR SERVICOS MEDICOS SC LTDA;UTI NO AR;Medicina de Grupo;03/11/1999;11/03/2003;Ausência de operação
32241;2,70608E+12;VALDIRA R DOS SANTOS;CLIODONTO;Medicina de Grupo;23/12/1998;20/09/1999;Descumprimento da Circular SUSEP no. 77/1999
419206;4,21507E+13;VALEC - ENGENHARIA, CONSTRUÇÕES E FERROVIAS S/A;VALEC;Autogestão;21/11/2013;15/01/2021;Pedido de cancelamento
322156;2,84613E+12;VAN STRATEN OPERADORA DE PLANOS ODONTOLOGICOS S/C LTDA.;VAN STRATEN;Odontologia de Grupo;22/12/1998;21/05/2002;Pedido de cancelamento
414221;3,8186E+12;VEGAMED CARD SAÚDE LTDA;VEGAMED CARD SÁUDE LTDA;Medicina de Grupo;28/08/2001;23/01/2004;Pedido de cancelamento
345181;3,36444E+13;VENERÁVEL E ARQUIEPISCOPAL ORDEM 3A. NA. SA. DO MONTE DO CARMO;VENERÁVEL E ARQUIEPISCOPAL ORDEM 3A. NA. SA. DO MONTE DO CARMO;Filantropia;01/02/1999;26/03/2004;Pedido de cancelamento
